	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
CMY-112_ARO:3002123_AIT76090.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AAC(3)-Id_ARO:3002529_AAR21614.1	1	0	0	0	0	0	6	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	29	0	0	1	0	0	0	1	9	0	0	2	5	1	0	1	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	1	0	0	0	4	0	4	1
OXA-54_ARO:3001812_AAR89917.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QnrVC6_ARO:3002803_AGH08253.1	0	0	5	0	0	10	6	1	0	0	0	2	0	4	0	0	0	1	4	0	1	0	0	1	0	0	0	0	0	0	0	2	0	23	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	16	0	0	0	0	3	4	2	2	0	0	4	0	0	1
APH(4)-Ia_ARO:3002655_CAA24743.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TriB_ARO:3003680_AAG03547.1	0	0	23	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	293	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	24
mupA_ARO:3000521_CAA53189	2	0	0	1	1	0	1	2	1	2	0	0	0	1	3	0	2	6	0	2	0	1	1	0	1	3	1	2	0	4	0	1	0	0	1	3	1	5	0	0	3	0	1	0	1	0	3	0	1	0	0	1	6	0	0	2	1	1	0	0	2	0	0	3	1	2	0	0	1	1	0	1	2	0	0	0	0	2	2	2	4	0	1	0	0	0	3	0	1	0	1	0	1	0	0	0
OXA-422_ARO:3003160_AIY30331.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
CMY-83_ARO:3002096_AFU25638.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-70_ARO:3001618_AAW81341.1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACT-27_ARO:3001847_AHL39340.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
AQU-1_ARO:3002993_BAM76830.1	1	0	36	13	1	0	1	2	0	0	0	0	0	0	2	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	0	33	0	8	0	0	73	5	0	0	1	0	0	0	1	0	0	0	0	0	0	78	0	0	0	0	2	0	8	5	0	0	0	0	0	0	1	1	1	0	8	0	0	3	0	0	0	1	52	1	0	0	3	0	0	3	0	35	0	0	0	0	170	2
EreD_ARO:3004608_AKO71461.1	10	1	47	6	136	3	121	82	26	6	1	32	269	19	127	333	304	18	7	3	194	18	97	2	126	124	113	21	1	1	10	174	0	8	0	54	64	146	1	73	50	120	132	23	34	62	113	57	172	2	11	0	111	16	116	4	1	1	1	56	133	71	7	1	19	6	80	0	34	262	411	86	2	42	0	59	1	29	9	460	7	10	190	34	134	78	28	117	160	42	179	4	39	0	368	40
Staphylococcys_ARO:3004572_AAW38464.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CBP-1_ARO:3004764_ALF06101.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
VIM-17_ARO:3002287_ABW90721.1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	80	0	0	0	0	0	0	1	0	64	0	5	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	1	11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	116	0	0	0	0	0
CMY-49_ARO:3002060_ACV32310.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
smeB_ARO:3003052_AAD51345.1	2	12	34	2	3	0	8	13	1	5	86	6	49	3	2	12	4	3	0	1	10	2	0	0	12	2	1	2	1	1	0	2	2	33	0	3	4	2	2	12	8	0	66	4	1	7	3	1	3	2	1	1	4	46	2	9	0	0	12	2	63	6	1	0	2	0	5	0	4	16	6	13	0	1	0	4	3	11	26	1	7	3	13	2	73	0	6	8	7	4	14	10	1	0	16	7
TEM-157_ARO:3001023_ABI81768.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IND-7_ARO:3002263_BAJ05825.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-17_ARO:3001412_ABI63579.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0
CMY-9_ARO:3002020_BAB72158.1	0	0	30	0	0	0	0	2	0	1	0	0	0	3	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	16	0	2	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	1	4	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	10	2	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	3	0	19	0	0	0	0	0	1
MOX-9_ARO:3002191_AIG22447.1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANT(4')-Ia_ARO:3002623_AAO83986.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GES-3_ARO:3002332_BAD06399.1	1	1	12	1	3	3	17	64	1	0	0	0	1	17	2	24	31	30	20	0	0	0	1	0	0	4	2	0	0	0	1	10	0	1	0	1	3	5	0	4	16	0	3	10	0	6	18	0	1	0	1	0	2	4	0	0	0	0	0	1	4	1	0	0	1	1	0	0	129	3	9	0	0	0	0	0	0	0	0	0	0	128	79	6	1	4	14	0	11	1	0	0	0	0	8	6
TEM-217_ARO:3001394_CDN33426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BES-1_ARO:3004751_AAF61147.1	0	0	7	0	0	0	0	49	0	0	0	0	0	218	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	33	2	0	0	0	0	3	0	2	0	0	0	0	0	0
sul1_ARO:3000410_AEJ33969.1	1448	775	2309	282	1942	573	1820	1384	1087	39	468	1878	1670	2585	691	1477	1074	1812	541	35	1271	592	649	15	1085	1292	1127	100	34	16	252	1549	17	711	3	1039	1939	722	20	1581	1068	448	3305	736	1154	5968	560	444	1213	2240	605	490	1048	1782	1862	112	13	17	1686	1867	3841	1220	112	12	3718	476	141	13	1659	872	1998	190	1682	1293	9	219	14	1443	153	541	342	2454	1873	373	4199	404	1049	3083	2364	2427	273	334	660	12	1660	1024
MCR-4.3_ARO:3004695_AUI38915.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanXYG_ARO:3003069_ABA71732.1	0	0	2	0	0	0	0	33	0	0	0	0	0	15	1	0	0	1	0	0	0	0	2	0	5	0	2	0	0	4	0	0	0	0	0	2	0	2	1	0	12	0	0	0	0	0	6	0	0	0	1	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	7
FOX-1_ARO:3002155_CAA54602.1	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
TEM-169_ARO:3001035_ACP18864.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LnuP_ARO:3004601_ACS83559.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CARB-3_ARO:3002242_AAB19430.2	6	2	72	5	112	11	417	106	17	1	4	58	51	16	94	303	80	59	7	0	48	9	3	2	2	157	168	18	1	0	55	179	0	159	1	112	56	29	4	38	103	39	30	2	150	3333	75	107	173	42	4	5	258	128	668	0	5	0	2707	22	38	135	5	1	30	117	8	1	166	103	64	3	11	50	1	2	1	53	0	161	4	39	267	69	38	20	341	26	270	27	5	5	87	0	244	54
OXA-355_ARO:3001542_AGW83453.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
vanSA_ARO:3002931_AAA65954.1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	180	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	71	0	0	0	0	0
OXA-356_ARO:3001543_AGW83454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIM-7_ARO:3002277_CAD61201.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GES-12_ARO:3002341_CBG22732.1	11	0	31	7	6	11	148	54	11	0	1	1	47	181	9	140	5	12	1	0	11	0	42	0	3	2	5	1	0	0	0	25	1	0	0	1	27	14	0	62	122	0	10	16	4	65	11	1	25	0	1	2	4	2	33	0	1	0	4	3	13	9	0	0	2	0	0	1	276	49	10	0	30	18	0	0	0	10	2	0	3	93	184	78	12	9	70	35	48	607	3	1	6	0	73	102
cmlA8_ARO:3004665_ABW91179.1	0	0	9	3	8	420	48	60	3	0	0	74	175	0	2	15	17	3	109	12	270	41	2	0	6	2	0	5	0	2	33	0	0	17	1	64	3	0	0	911	12	7	2	15	1	20	11	1	13	7	1	0	18	129	38	0	1	1	0	36	0	94	1	1	0	3	2	0	24	47	92	0	1	2	0	0	1	8	0	12	0	1	23	3	0	0	76	71	15	3	6	2	378	0	3	4
MCR-5.2_ARO:3004698_AVM85875.1	3	1	3	0	12	2	72	15	3	2	1	2	520	454	1	80	0	54	1	2	2	2	1	1	5	7	4	11	3	0	0	6	1	0	0	1	15	2	1	175	243	1	5	107	2	26	1	0	5	0	0	1	1	1	10	3	0	2	89	10	25	0	1	2	1	1	2	0	86	5	4	9	2	24	0	264	8	20	5	1	5	562	96	2	13	4	7	1647	39	2	2	6	0	0	82	447
vatE_ARO:3002844_AAF86220.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0
OCH-2_ARO:3002515_CAC17622.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VatI_ARO:3003987_APB03220.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-50_ARO:3002061_CBI75447.1	3	0	0	1	2	0	6	3	0	0	0	3	1	0	4	6	2	0	1	0	0	0	0	1	0	8	10	0	0	0	0	12	0	0	0	0	0	21	0	0	2	1	1	0	4	14	1	11	1	0	1	2	1	1	3	0	0	0	0	1	4	1	0	0	1	0	0	0	4	0	0	0	0	1	0	0	0	1	0	2	0	2	8	4	1	8	1	6	21	0	0	0	6	0	0	2
DHA-19_ARO:3002150_AIT76102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OXA-60_ARO:3001808_AAQ08905.1	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
efrA_ARO:3003948_WP_104671188.1	0	0	0	0	1	0	3	3	1	1	0	0	3	6	4	0	1	0	0	0	0	0	2	0	25	1	1	2	0	0	0	0	0	0	0	5	0	1	15	1	8	1	1	0	1	0	18	0	0	0	2	0	25	0	0	5	0	0	0	1	0	6	0	0	1	0	4	0	2	1	2	0	3	0	0	7	0	2	0	0	339	0	0	2	0	0	0	0	0	0	8	0	0	0	0	18
TEM-162_ARO:3001028_ABO64442.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CMY-103_ARO:3002115_AHA80104.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AAC(6')-Ie-APH(2'')-Ia_ARO:3002597_AAA88548.1	66	5	316	64	657	47	735	937	4	3	2	12	615	167	1176	433	34	79	7	12	29	4	5	4	285	421	387	140	4	2	5	435	1	60	1	571	311	77	10	129	1005	36	580	23	643	250	1404	142	46	15	4	107	4150	437	132	21	5	93	27	4	643	795	9	3	379	50	62	2	550	29	157	6	7	323	1	3	2	200	5	297	259	7	480	712	603	48	79	33	253	8	460	8	897	4	1537	281
rmtF_ARO:3002666_AFJ11385.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CTX-M-8_ARO:3001871_AAF04388.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-420_ARO:3003116_BAP28835.1	0	0	3	1	1	0	4	13	0	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	5	0	16	0	0	0	3	5	0	0	0	1	0	9	0	3	0	0	0	8	11	0	1	0	0	0	0	0	19	0	0	0	0	0	0	2	0	7	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
MexA_ARO:3000377_AAG03814.1	0	0	63	0	0	0	0	1	2	3	1	2	0	4	1	0	1	1	0	0	0	1	1	0	3	0	0	0	0	0	1	0	0	31	0	2	0	0	9	2	1	0	5	7	0	0	0	0	0	0	0	0	0	16	0	1	0	0	1	34	1	3	0	0	1	0	0	0	5	5	2	0	5	0	0	6	2	613	2	0	6	3	1	0	4	0	1	1	0	8	0	3	0	0	2	36
arr-8_ARO:3002853_AGC29882.1	0	0	0	0	1	2	47	30	0	0	0	1	0	15	1	117	17	0	0	1	1	0	0	1	0	10	12	0	0	0	0	18	0	9	0	1	0	1	0	2	31	0	0	5	1	12	20	6	5	0	0	0	122	0	11	1	0	0	0	16	1	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	8	0	0	2	0	341	0	0	0	0	4	33	7	0	0	0	0	1	36
mfpA_ARO:3003035_CCP46182.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IMP-4_ARO:3002195_AAK13078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-204_ARO:3001788_AFU91598.1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
SHV-124_ARO:3001171_ACV32634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AAC(2')-Ic_ARO:3002525_CCP42991.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
